38,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
45,0.0,0.0,0.25,0.25,0.25,0.25,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
52,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
59,0.0,0.0,0.25,0.25,0.375,0.25,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
68,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.125,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
74,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
85,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.0015
94,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.125,0.25,0.15,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.05,0.1,0.0015
108,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
115,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
121,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
128,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.125,0.25,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
138,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.05,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0015
145,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.25,0.25,0.0015
153,0.0,0.0,0.25,0.25,0.25,0.25,0.1,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0015
160,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.05,0.1,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
167,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.15,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
173,0.0,0.0,0.25,0.25,0.25,0.25,0.1,0.25,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
180,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.05,0.1,0.25,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
188,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.25,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
195,0.0,0.0,0.25,0.25,0.375,0.25,0.1,0.25,0.25,0.375,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
202,0.15,0.1,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
209,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.1,0.1,0.0,0.0,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0015
217,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
224,0.0,0.0,0.125,0.25,0.1,0.1,0.0,0.05,0.1,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.05,0.1,0.0015
234,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.15,0.1,0.05,0.1,0.0015
249,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
258,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.125,0.25,0.15,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
265,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
273,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.1,0.1,0.25,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.0015
284,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.05,0.1,0.25,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
291,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.1,0.1,0.375,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
302,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.125,0.25,0.375,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
311,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
317,0.0,0.0,0.1,0.1,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
321,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
327,0.0,0.0,0.1,0.1,0.15,0.1,0.25,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
336,0.0,0.0,0.05,0.1,0.25,0.25,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
344,0.0,0.0,0.05,0.1,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
352,0.0,0.0,0.05,0.1,0.0,0.0,0.25,0.125,0.25,0.1,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
362,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
369,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
376,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
384,0.0,0.0,0.125,0.25,0.1,0.1,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
392,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
399,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0015
407,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
414,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.05,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
421,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
429,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
437,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
444,0.0,0.0,0.125,0.25,0.1,0.1,0.1,0.125,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
455,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
463,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
478,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.125,0.25,0.0,0.0,0.05,0.1,0.0,0.0,0.15,0.1,0.125,0.25,0.0015
