43,0,0,0,1,1,0
50,3,6,0,1,0,7
57,0,0,0,2,1,0
64,0,0,0,0,0,0
71,0,0,0,3,2,0
77,0,0,0,1,1,0
91,0,0,0,1,1,0
111,0,0,0,2,1,0
118,0,0,0,2,1,0
125,2,7,0,1,1,8
132,0,0,0,4,2,0
139,5,6,0,1,2,8
146,0,0,0,0,0,0
156,0,0,0,0,0,0
163,0,0,0,2,1,0
171,0,0,0,1,1,0
177,0,0,0,1,1,0
186,0,0,0,1,0,0
193,0,0,0,1,1,0
201,0,0,0,1,1,0
208,0,0,0,2,0,0
215,0,0,0,1,0,0
222,0,0,0,0,0,0
230,0,0,0,1,0,0
238,0,0,0,0,0,0
246,0,0,0,1,0,0
254,0,0,0,2,0,0
262,0,0,0,2,1,0
271,0,0,0,2,0,0
280,0,0,0,1,0,0
289,0,0,0,1,1,0
301,0,0,0,1,2,0
307,0,0,0,1,0,0
315,0,0,0,1,1,0
324,0,0,0,0,0,0
334,0,0,0,1,0,0
341,0,0,0,1,1,0
346,0,0,0,0,0,0
354,0,0,0,0,0,0
363,0,0,0,2,1,0
370,0,0,0,2,1,0
377,0,0,0,2,2,0
385,0,0,0,2,2,0
391,0,0,0,2,2,0
398,1,6,0,2,0,6
406,0,0,0,0,0,0
413,0,0,0,1,1,0
423,0,0,0,2,1,0
432,0,0,0,0,0,0
438,0,0,0,0,0,0
446,0,0,0,1,0,0
459,0,0,0,2,2,0
468,0,0,0,0,0,0
477,0,0,0,2,3,0
485,0,0,0,4,3,0
490,0,0,0,2,0,0
508,0,0,0,0,0,0
517,0,0,0,1,1,0
528,0,0,0,2,0,0
536,0,0,0,1,0,0
543,0,0,0,4,4,0
554,0,0,0,3,0,0
561,0,0,0,2,2,0
569,0,0,0,1,1,0
577,0,0,0,2,3,0
585,0,0,0,2,3,0
592,0,0,0,0,0,0
598,0,0,0,0,0,0
604,0,0,0,1,0,0
614,0,0,0,0,0,0
625,0,0,0,1,2,0
632,0,0,0,1,0,0
640,0,0,0,2,0,0
648,0,0,0,0,0,0
656,0,0,0,1,0,0
664,0,0,0,1,1,0
673,0,0,0,2,2,0
680,0,0,0,2,1,0
687,3,6,0,1,1,7
697,3,5,0,1,1,7
701,0,0,0,1,1,0
720,0,0,0,2,0,0
727,0,0,0,1,1,0
744,0,0,0,2,2,0
748,0,0,0,2,2,0
757,0,0,0,1,2,0
767,0,0,0,1,0,0
776,0,0,0,3,0,0
783,0,0,0,2,1,0
796,0,0,0,0,1,0
806,0,0,0,0,0,0
817,0,0,0,1,2,0
825,0,0,0,5,4,0
830,0,0,0,5,1,0
838,0,0,0,3,0,0
845,0,0,0,1,1,0
853,0,0,0,1,4,0
863,0,0,0,0,1,0
873,0,0,0,1,1,0
880,0,0,0,0,0,0
887,0,0,0,2,1,0
894,0,0,0,2,0,0
901,0,0,0,2,2,0
910,0,0,0,2,0,0
923,0,0,0,2,0,0
930,0,0,0,0,0,0
938,0,0,0,0,0,0
946,0,0,0,0,0,0
958,0,0,0,1,0,0
966,0,0,0,2,0,0
974,0,0,0,0,0,0
982,0,0,0,2,1,0
989,0,0,0,2,2,0
995,0,0,0,2,2,0
1008,0,0,0,1,0,0
1018,0,0,0,1,0,0
1024,0,3,0,2,2,2
1032,0,0,0,1,0,0
1045,0,0,0,1,1,0
1055,0,0,0,1,0,0
1064,0,0,0,0,0,0
1071,0,0,0,3,1,0
1078,3,6,0,1,0,8
1085,0,0,0,4,4,0
1091,0,1,0,4,4,0
1101,0,0,0,1,1,0
1109,0,0,0,1,1,0
1116,0,0,0,1,0,0
1124,0,0,0,1,0,0
1137,0,0,0,1,1,0
1148,0,0,0,0,0,0
1155,0,0,0,1,2,0
1162,0,0,0,1,0,0
1173,0,0,0,1,3,0
1184,0,0,0,2,0,0
1191,0,0,0,1,0,0
1202,0,0,0,2,0,0
1210,0,0,0,0,0,0
1217,0,0,0,1,1,0
