37,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
44,0.0,0.0,0.125,0.25,0.25,0.25,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
51,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.25,0.25,0.0015
58,0.0,0.0,0.125,0.25,0.375,0.25,0.1,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
66,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.0,0.0,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
73,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
79,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.1,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.0015
89,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
105,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
113,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
119,0.0,0.0,0.25,0.25,0.375,0.25,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0015
126,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.05,0.1,0.0,0.0,0.05,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0015
133,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
140,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.05,0.1,0.0,0.0,0.05,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
147,0.0,0.0,0.25,0.25,0.15,0.1,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.15,0.1,0.25,0.25,0.0015
157,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0015
164,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.1,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
170,0.0,0.0,0.125,0.25,0.15,0.1,0.1,0.125,0.25,0.15,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
178,0.0,0.0,0.125,0.25,0.15,0.1,0.25,0.05,0.1,0.375,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
185,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
192,0.0,0.0,0.125,0.25,0.25,0.25,0.1,0.125,0.25,0.25,0.25,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
200,0.1,0.1,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
206,0.0,0.0,0.125,0.25,0.375,0.25,0.25,0.05,0.1,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
213,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0015
216,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
