40,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
47,0.0,0.0,0.25,0.25,0.375,0.25,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
54,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
62,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.125,0.25,0.0015
69,0.0,0.0,0.25,0.25,0.1,0.1,0.25,0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015
76,0.0,0.0,0.125,0.25,0.25,0.25,0.25,0.05,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0015
87,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.15,0.1,0.25,0.25,0.0015
104,0.0,0.0,0.125,0.25,0.0,0.0,0.1,0.125,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
112,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.1,0.0015
120,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.05,0.1,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.125,0.25,0.0015
127,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.15,0.1,0.0,0.0,0.0,0.0,0.0015
136,0.0,0.0,0.125,0.25,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.05,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0015
144,0.0,0.0,0.125,0.25,0.1,0.1,0.25,0.05,0.1,0.0,0.0,0.05,0.1,0.0,0.0,0.1,0.1,0.125,0.25,0.0015
155,0.0,0.0,0.25,0.25,0.375,0.25,0.1,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.15,0.1,0.1,0.1,0.0015
